Welcome to eht-imaging! v 1.2.10 

(1024, 1024)
iteration:   0%|          | 0/20000 [00:00<?, ?it/s]
iteration 0, loss=5.095620751e-01
iteration 1000, loss=3.137469292e-03
iteration 2000, loss=1.268090447e-03
iteration 3000, loss=7.827563968e-05
iteration 4000, loss=8.223023178e-05
iteration 5000, loss=2.093840303e-04
iteration 6000, loss=3.159641637e-04
iteration 7000, loss=6.854734384e-04
iteration 8000, loss=1.001863347e-04
iteration 9000, loss=2.165452457e-07
iteration 10000, loss=4.406045991e-05
iteration 11000, loss=2.566674812e-05
iteration 12000, loss=2.868425800e-04
iteration 13000, loss=1.213858104e-05
iteration 14000, loss=1.957024232e-08
iteration 15000, loss=6.998789468e-05
iteration 16000, loss=2.940880250e-08
iteration 17000, loss=2.490074803e-05
iteration 18000, loss=1.988527032e-07
iteration 19000, loss=5.506325396e-10
[seed=11] saved params to fourier_ensembling/starfish_models/params_11.msgpack
