Welcome to eht-imaging! v 1.2.10 

(1024, 1024)
iteration:   0%|          | 0/20000 [00:00<?, ?it/s]
iteration 0, loss=1.108964443e+00
iteration 1000, loss=1.156744314e-03
iteration 2000, loss=3.693242557e-03
iteration 3000, loss=4.640375846e-05
iteration 4000, loss=4.263659866e-05
iteration 5000, loss=3.616323811e-04
iteration 6000, loss=2.012502409e-05
iteration 7000, loss=6.454031100e-04
iteration 8000, loss=2.092929353e-04
iteration 9000, loss=6.612938887e-05
iteration 10000, loss=1.151386969e-04
iteration 11000, loss=2.443516132e-05
iteration 12000, loss=2.305675724e-13
iteration 13000, loss=9.534271521e-05
iteration 14000, loss=1.364330819e-04
iteration 15000, loss=3.438555286e-04
iteration 16000, loss=1.187953785e-06
iteration 17000, loss=2.758652554e-04
iteration 18000, loss=4.412567705e-06
iteration 19000, loss=1.675433924e-11
[seed=15] saved params to fourier_ensembling/starfish_models/params_15.msgpack
