Welcome to eht-imaging! v 1.2.10 

(1024, 1024)
iteration:   0%|          | 0/20000 [00:00<?, ?it/s]
iteration 0, loss=2.018855095e+00
iteration 1000, loss=2.114506206e-03
iteration 2000, loss=5.967513425e-04
iteration 3000, loss=8.840009832e-05
iteration 4000, loss=7.868416142e-04
iteration 5000, loss=5.588724744e-04
iteration 6000, loss=1.431035053e-04
iteration 7000, loss=4.398883320e-04
iteration 8000, loss=2.545354364e-04
iteration 9000, loss=6.421122816e-05
iteration 10000, loss=6.900791195e-04
iteration 11000, loss=5.753717269e-04
iteration 12000, loss=6.527218829e-06
iteration 13000, loss=1.285568771e-07
iteration 14000, loss=4.201855219e-08
iteration 15000, loss=1.733791027e-10
iteration 16000, loss=6.480478995e-14
iteration 17000, loss=2.347903772e-13
iteration 18000, loss=5.277316668e-04
iteration 19000, loss=1.838142749e-09
[seed=57] saved params to fourier_ensembling/starfish_models/params_57.msgpack
